ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;LAU
2018;08201;Palermo - Università degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;237
2018;08201;Palermo - Università degli studi;Sicilia;ISOLE;Vecchio Ordinamento;-;;F;14
2018;08201;Palermo - Università degli studi;Sicilia;ISOLE;Vecchio Ordinamento;-;;M;1
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;01;Education;F;221
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;01;Education;M;8
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;02;Arts and humanities;F;180
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;02;Arts and humanities;M;57
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;03;Social sciences, journalism and information;F;370
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;03;Social sciences, journalism and information;M;111
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;04;Business, administration and law;F;163
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;04;Business, administration and law;M;122
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;05;Natural sciences, mathematics and statistics;F;133
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;05;Natural sciences, mathematics and statistics;M;80
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;06;Information and Communication Technologies (ICTs);F;4
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;06;Information and Communication Technologies (ICTs);M;22
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;07;Engineering, manufacturing and construction;F;30
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;07;Engineering, manufacturing and construction;M;114
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;23
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;16
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;09;Health and welfare;F;313
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;09;Health and welfare;M;147
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;10;Services;F;72
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea;10;Services;M;74
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;01;Education;F;70
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;01;Education;M;6
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;02;Arts and humanities;F;82
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;02;Arts and humanities;M;39
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;03;Social sciences, journalism and information;F;185
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;03;Social sciences, journalism and information;M;51
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;04;Business, administration and law;F;65
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;04;Business, administration and law;M;49
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;81
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;50
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;3
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;1
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;07;Engineering, manufacturing and construction;F;15
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;07;Engineering, manufacturing and construction;M;42
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;09;Health and welfare;F;120
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;09;Health and welfare;M;60
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;10;Services;F;7
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;10;Services;M;1
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;148
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;91
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;F;28
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;08;Agriculture, forestry, fisheries and veterinary;M;22
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;226
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;159
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Vecchio Ordinamento;-;;F;32
2018;08301;Messina - Università degli studi;Sicilia;ISOLE;Vecchio Ordinamento;-;;M;12
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea;01;Education;F;2
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea;02;Arts and humanities;F;95
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea;02;Arts and humanities;M;28
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea;03;Social sciences, journalism and information;F;165
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea;03;Social sciences, journalism and information;M;57
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea;04;Business, administration and law;F;41
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea;04;Business, administration and law;M;77
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea;07;Engineering, manufacturing and construction;F;17
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea;07;Engineering, manufacturing and construction;M;73
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea;09;Health and welfare;F;27
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea;09;Health and welfare;M;5
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea;10;Services;F;45
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea;10;Services;M;47
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale;02;Arts and humanities;F;20
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale;02;Arts and humanities;M;1
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale;03;Social sciences, journalism and information;F;75
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale;03;Social sciences, journalism and information;M;17
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale;04;Business, administration and law;F;24
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale;04;Business, administration and law;M;17
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale;07;Engineering, manufacturing and construction;F;2
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale;07;Engineering, manufacturing and construction;M;13
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale;09;Health and welfare;F;25
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale;09;Health and welfare;M;22
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale;10;Services;M;1
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;01;Education;F;97
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;01;Education;M;5
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;62
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;44
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;15
2018;08601;"Enna - Libera Università della Sicilia Centrale ""KORE""";Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;21
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;01;Education;F;133
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;01;Education;M;9
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;02;Arts and humanities;F;481
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;02;Arts and humanities;M;127
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;03;Social sciences, journalism and information;F;557
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;03;Social sciences, journalism and information;M;240
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;04;Business, administration and law;F;181
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;04;Business, administration and law;M;218
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;05;Natural sciences, mathematics and statistics;F;216
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;05;Natural sciences, mathematics and statistics;M;146
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;06;Information and Communication Technologies (ICTs);F;3
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;06;Information and Communication Technologies (ICTs);M;56
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;07;Engineering, manufacturing and construction;F;146
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;07;Engineering, manufacturing and construction;M;354
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;08;Agriculture, forestry, fisheries and veterinary;F;119
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;08;Agriculture, forestry, fisheries and veterinary;M;126
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;09;Health and welfare;F;204
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;09;Health and welfare;M;85
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;10;Services;F;68
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea;10;Services;M;50
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;01;Education;F;53
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;01;Education;M;4
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;02;Arts and humanities;F;252
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;02;Arts and humanities;M;57
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;03;Social sciences, journalism and information;F;182
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;03;Social sciences, journalism and information;M;76
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;04;Business, administration and law;F;108
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;04;Business, administration and law;M;87
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;05;Natural sciences, mathematics and statistics;F;134
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;05;Natural sciences, mathematics and statistics;M;117
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;06;Information and Communication Technologies (ICTs);F;3
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;06;Information and Communication Technologies (ICTs);M;16
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;07;Engineering, manufacturing and construction;F;54
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;07;Engineering, manufacturing and construction;M;194
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;F;48
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;08;Agriculture, forestry, fisheries and veterinary;M;34
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;09;Health and welfare;F;105
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale;09;Health and welfare;M;33
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;04;Business, administration and law;F;251
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;04;Business, administration and law;M;115
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;F;82
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;07;Engineering, manufacturing and construction;M;73
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;09;Health and welfare;F;259
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Laurea Magistrale Ciclo Unico;09;Health and welfare;M;233
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Vecchio Ordinamento;-;;F;44
2018;08701;Catania - Università degli studi;Sicilia;ISOLE;Vecchio Ordinamento;-;;M;25
2018;09001;Sassari - Università degli studi;Sardegna;ISOLE;Laurea;01;Education;F;96
2018;09001;Sassari - Università degli studi;Sardegna;ISOLE;Laurea;01;Education;M;3
2018;09001;Sassari - Università degli studi;Sardegna;ISOLE;Laurea;02;Arts and humanities;F;168
2018;09001;Sassari - Università degli studi;Sardegna;ISOLE;Laurea;02;Arts and humanities;M;57
2018;09001;Sassari - Università degli studi;Sardegna;ISOLE;Laurea;03;Social sciences, journalism and information;F;82
2018;09001;Sassari - Università degli studi;Sardegna;ISOLE;Laurea;03;Social sciences, journalism and information;M;85
2018;09001;Sassari - Università degli studi;Sardegna;ISOLE;Laurea;04;Business, administration and law;F;125
2018;09001;Sassari - Università degli studi;Sardegna;ISOLE;Laurea;04;Business, administration and law;M;76
2018;09001;Sassari - Università degli studi;Sardegna;ISOLE;Laurea;05;Natural sciences, mathematics and statistics;F;48
2018;09001;Sassari - Università degli studi;Sardegna;ISOLE;Laurea;05;Natural sciences, mathematics and statistics;M;53
